name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
パンクキャット レッドシューズ,https://prichan.jp/resources/images/items/details/70113.jpg,シューズ,PCH2-14,70113,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,2-04,https://prichan.jp/resources/images/items/outfits/2-04.png,,https://prichan.jp/items/details/70113.html,,https://prichan.jp/items/2nd.html
パンクキャット レッドスカート,https://prichan.jp/resources/images/items/details/70112.jpg,ボトムス,PCH2-13,70112,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,800,2-04,https://prichan.jp/resources/images/items/outfits/2-04.png,,https://prichan.jp/items/details/70112.html,,https://prichan.jp/items/2nd.html
パンクキャット レッドトップス,https://prichan.jp/resources/images/items/details/70111.jpg,トップス,PCH2-12,70111,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,850,2-04,https://prichan.jp/resources/images/items/outfits/2-04.png,,https://prichan.jp/items/details/70111.html,,https://prichan.jp/items/2nd.html
ノーブルドール ハーフパンツ,https://prichan.jp/resources/images/items/details/70110.jpg,ボトムス,PCH2-11,70110,青,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,2-03,https://prichan.jp/resources/images/items/outfits/2-03.png,,https://prichan.jp/items/details/70110.html,,https://prichan.jp/items/2nd.html
name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロマンスビート キラッとワンピ,https://prichan.jp/resources/images/items/details/70250.jpg,ワンピース,PCH3-01,70250,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,KR,1900,3-01,https://prichan.jp/resources/images/items/outfits/3-01.png,,https://prichan.jp/items/details/70250.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトリーフスカート,https://prichan.jp/resources/images/items/details/70343.jpg,ボトムス,PCH3-20,70343,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,3-06,https://prichan.jp/resources/images/items/outfits/3-06.png,,https://prichan.jp/items/details/70343.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトリーフトップス,https://prichan.jp/resources/images/items/details/70342.jpg,トップス,PCH3-19,70342,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,3-06,https://prichan.jp/resources/images/items/outfits/3-06.png,,https://prichan.jp/items/details/70342.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろスカート,https://prichan.jp/resources/images/items/details/70265.jpg,ボトムス,PCH3-16,70265,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70265.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろヘアアクセ,https://prichan.jp/resources/images/items/details/70267.jpg,ヘアアクセ,PCH3-18,70267,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70267.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろトップス,https://prichan.jp/resources/images/items/details/70264.jpg,トップス,PCH3-15,70264,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,850,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70264.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイヘアアクセ,https://prichan.jp/resources/images/items/details/70263.jpg,ヘアアクセ,PCH3-14,70263,水色,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70263.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイシューズ,https://prichan.jp/resources/images/items/details/70262.jpg,シューズ,PCH3-13,70262,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70262.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろシューズ,https://prichan.jp/resources/images/items/details/70266.jpg,シューズ,PCH3-17,70266,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70266.html,,https://prichan.jp/items/index.html
ラスカル オールフレンズヘアアクセ 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28177.jpg,ヘアアクセ,PCH3-77,28177,オレンジ,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,700,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28177.html,,https://prichan.jp/items/index.html
ガールズエール キラッとワンピ,https://prichan.jp/resources/images/items/details/70100.jpg,ワンピース,PCH2-01,70100,水色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,KR,1900,2-01,https://prichan.jp/resources/images/items/outfits/2-01.png,,https://prichan.jp/items/details/70100.html,,https://prichan.jp/items/2nd.html
パンクキャット レッドスカート,https://prichan.jp/resources/images/items/details/70112.jpg,ボトムス,PCH2-13,70112,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,800,2-04,https://prichan.jp/resources/images/items/outfits/2-04.png,,https://prichan.jp/items/details/70112.html,,https://prichan.jp/items/2nd.html
パンクキャット レッドトップス,https://prichan.jp/resources/images/items/details/70111.jpg,トップス,PCH2-12,70111,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,850,2-04,https://prichan.jp/resources/images/items/outfits/2-04.png,,https://prichan.jp/items/details/70111.html,,https://prichan.jp/items/2nd.html
セーラーマリン ライトブルーヘアアクセ,https://prichan.jp/resources/images/items/details/70185.jpg,ヘアアクセ,PCH2-23,70185,青,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,2-06,https://prichan.jp/resources/images/items/outfits/2-06.png,,https://prichan.jp/items/details/70185.html,,https://prichan.jp/items/2nd.html
セーラーマリン ライトブルーシューズ,https://prichan.jp/resources/images/items/details/70121.jpg,シューズ,PCH2-22,70121,青,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,2-06,https://prichan.jp/resources/images/items/outfits/2-06.png,,https://prichan.jp/items/details/70121.html,,https://prichan.jp/items/2nd.html
セーラーマリン ライトブルースカート,https://prichan.jp/resources/images/items/details/70120.jpg,ボトムス,PCH2-21,70120,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,650,2-06,https://prichan.jp/resources/images/items/outfits/2-06.png,,https://prichan.jp/items/details/70120.html,,https://prichan.jp/items/2nd.html
セーラーマリン ライトブルートップス,https://prichan.jp/resources/images/items/details/70119.jpg,トップス,PCH2-20,70119,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,2-06,https://prichan.jp/resources/images/items/outfits/2-06.png,,https://prichan.jp/items/details/70119.html,,https://prichan.jp/items/2nd.html
パンクキャット ホワイトイエローヘアアクセ,https://prichan.jp/resources/images/items/details/70118.jpg,ヘアアクセ,PCH2-19,70118,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,2-05,https://prichan.jp/resources/images/items/outfits/2-05.png,,https://prichan.jp/items/details/70118.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム グリーントップス,https://prichan.jp/resources/images/items/details/70137.jpg,トップス,PCH2-39,70137,緑,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,550,2-11,https://prichan.jp/resources/images/items/outfits/2-11.png,,https://prichan.jp/items/details/70137.html,,https://prichan.jp/items/2nd.html
ブルークイーン ステッキ,https://prichan.jp/resources/images/items/details/70347.jpg,パシャッとアイテム,PCH3-87,70347,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,70347,https://prichan.jp/resources/images/items/outfits/70347.png,,https://prichan.jp/items/details/70347.html,弾,https://prichan.jp/items/nakayoshi.html
パープルローズ,https://prichan.jp/resources/images/items/details/70190.jpg,パシャッとアイテム,PCH2-80,70190,紫,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,70190,https://prichan.jp/resources/images/items/outfits/70190.png,,https://prichan.jp/items/details/70190.html,弾,https://prichan.jp/items/nakayoshi.html
そらいろウサギさん ぬいぐるみ,https://prichan.jp/resources/images/items/details/70189.jpg,パシャッとアイテム,PCH2-79,70189,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,70189,https://prichan.jp/resources/images/items/outfits/70189.png,,https://prichan.jp/items/details/70189.html,弾,https://prichan.jp/items/nakayoshi.html
オレンジソーダ,https://prichan.jp/resources/images/items/details/70188.jpg,パシャッとアイテム,PCH2-78,70188,オレンジ,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,70188,https://prichan.jp/resources/images/items/outfits/70188.png,,https://prichan.jp/items/details/70188.html,弾,https://prichan.jp/items/nakayoshi.html
ラッキーステッキ,https://prichan.jp/resources/images/items/details/70187.jpg,パシャッとアイテム,PCH2-77,70187,青,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,70187,https://prichan.jp/resources/images/items/outfits/70187.png,,https://prichan.jp/items/details/70187.html,弾,https://prichan.jp/items/nakayoshi.html
グリーンチェック レディーシューズ,https://prichan.jp/resources/images/items/details/70153.jpg,シューズ,PCH2-55,70153,緑,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,2-16,https://prichan.jp/resources/images/items/outfits/2-16.png,,https://prichan.jp/items/details/70153.html,,https://prichan.jp/items/2nd.html
グリーンチェック レディースカート,https://prichan.jp/resources/images/items/details/70152.jpg,ボトムス,PCH2-54,70152,緑,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,2-16,https://prichan.jp/resources/images/items/outfits/2-16.png,,https://prichan.jp/items/details/70152.html,,https://prichan.jp/items/2nd.html
ギンガムハート サンレッドスカート,https://prichan.jp/resources/images/items/details/70020.jpg,ボトムス,SH-02,70020,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,S-01,https://prichan.jp/resources/images/items/outfits/S-01.png,,https://prichan.jp/items/details/70020.html,,https://prichan.jp/items/brand.html
ポップコーンショップ グリーントップス,https://prichan.jp/resources/images/items/details/28012.jpg,トップス,GY-04,28012,緑,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,650,G-02,https://prichan.jp/resources/images/items/outfits/G-02.png,,https://prichan.jp/items/details/28012.html,,https://prichan.jp/items/brand.html
バルーンブルーデニム ヘアアクセ,https://prichan.jp/resources/images/items/details/70071.jpg,ヘアアクセ,GY-03,70071,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,G-01,https://prichan.jp/resources/images/items/outfits/G-01.png,,https://prichan.jp/items/details/70071.html,,https://prichan.jp/items/brand.html
バルーンブルーデニム シューズ,https://prichan.jp/resources/images/items/details/70070.jpg,シューズ,GY-02,70070,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,G-01,https://prichan.jp/resources/images/items/outfits/G-01.png,,https://prichan.jp/items/details/70070.html,,https://prichan.jp/items/brand.html
バルーンブルーデニム サロペット,https://prichan.jp/resources/images/items/details/70069.jpg,ワンピース,GY-01,70069,青,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,1200,G-01,https://prichan.jp/resources/images/items/outfits/G-01.png,,https://prichan.jp/items/details/70069.html,,https://prichan.jp/items/brand.html
ミントギンガム むぎわらハット,https://prichan.jp/resources/images/items/details/70337.jpg,ヘアアクセ,SH-10,70337,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,S-03,https://prichan.jp/resources/images/items/outfits/S-03.png,,https://prichan.jp/items/details/70337.html,,https://prichan.jp/items/brand.html
ミントギンガム サマーシューズ,https://prichan.jp/resources/images/items/details/70336.jpg,シューズ,SH-09,70336,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,650,S-03,https://prichan.jp/resources/images/items/outfits/S-03.png,,https://prichan.jp/items/details/70336.html,,https://prichan.jp/items/brand.html
ミントギンガム サマーワンピ,https://prichan.jp/resources/images/items/details/70335.jpg,ワンピース,SH-08,70335,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,S-03,https://prichan.jp/resources/images/items/outfits/S-03.png,,https://prichan.jp/items/details/70335.html,,https://prichan.jp/items/brand.html
ピクニックギンガム ブルーシューズ,https://prichan.jp/resources/images/items/details/70170.jpg,シューズ,DW-06,70170,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,D-02,https://prichan.jp/resources/images/items/outfits/D-02.png,,https://prichan.jp/items/details/70170.html,,https://prichan.jp/items/brand.html
クラシックハート パープルヘアアクセ,https://prichan.jp/resources/images/items/details/70334.jpg,ヘアアクセ,SA-08,70334,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,SA-02,https://prichan.jp/resources/images/items/outfits/SA-02.png,,https://prichan.jp/items/details/70334.html,,https://prichan.jp/items/brand.html
クラシックハート パープルシューズ,https://prichan.jp/resources/images/items/details/70333.jpg,シューズ,SA-07,70333,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,SA-02,https://prichan.jp/resources/images/items/outfits/SA-02.png,,https://prichan.jp/items/details/70333.html,,https://prichan.jp/items/brand.html
スターダスト スカーレットグラデワンピ,https://prichan.jp/resources/images/items/details/28183.jpg,ワンピース,,28183,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,1000,P-42,https://prichan.jp/resources/images/items/outfits/P-42.png,,https://prichan.jp/items/details/28183.html,,https://prichan.jp/items/promotion7_9.html
クラシックハート パープルスカート,https://prichan.jp/resources/images/items/details/70332.jpg,ボトムス,SA-06,70332,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,SA-02,https://prichan.jp/resources/images/items/outfits/SA-02.png,,https://prichan.jp/items/details/70332.html,,https://prichan.jp/items/brand.html
クラシックハート パープルトップス,https://prichan.jp/resources/images/items/details/70331.jpg,トップス,SA-05,70331,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,SA-02,https://prichan.jp/resources/images/items/outfits/SA-02.png,,https://prichan.jp/items/details/70331.html,,https://prichan.jp/items/brand.html
ワイズガール インディゴヘアアクセ,https://prichan.jp/resources/images/items/details/70330.jpg,ヘアアクセ,SA-04,70330,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,SA-01,https://prichan.jp/resources/images/items/outfits/SA-01.png,,https://prichan.jp/items/details/70330.html,,https://prichan.jp/items/brand.html
ワイズガール インディゴシューズ,https://prichan.jp/resources/images/items/details/70329.jpg,シューズ,SA-03,70329,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,SA-01,https://prichan.jp/resources/images/items/outfits/SA-01.png,,https://prichan.jp/items/details/70329.html,,https://prichan.jp/items/brand.html
ワイズガール インディゴスカート,https://prichan.jp/resources/images/items/details/70328.jpg,ボトムス,SA-02,70328,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,SA-01,https://prichan.jp/resources/images/items/outfits/SA-01.png,,https://prichan.jp/items/details/70328.html,,https://prichan.jp/items/brand.html
ギンガムハート あんなアプリトップス,https://prichan.jp/resources/images/items/details/28112.jpg,トップス,YA-021,28112,赤,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,650,P-27,https://prichan.jp/resources/images/items/outfits/P-27.png,,https://prichan.jp/items/details/28112.html,,https://prichan.jp/items/promotion7_9.html
ロッカー ダメージデニムショーパン,https://prichan.jp/resources/images/items/details/28068.jpg,ボトムス,AM-017,28068,青,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,550,P-25,https://prichan.jp/resources/images/items/outfits/P-25.png,,https://prichan.jp/items/details/28068.html,,https://prichan.jp/items/promotion7_9.html
ロッカー ブラックハット,https://prichan.jp/resources/images/items/details/28070.jpg,ヘアアクセ,AM-019,28070,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,550,P-25,https://prichan.jp/resources/images/items/outfits/P-25.png,,https://prichan.jp/items/details/28070.html,,https://prichan.jp/items/promotion7_9.html
